id,source,images,attributes,game,set,functional_name,item_name
2f02f48d-17dd-49fe-8b83-72d45acd61d0,item,"[""rage_unlimited-edition_progenitor-mage"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Progenitor Mage"", ""item_name"": ""Progenitor Mage"", ""name_printed"": ""Progenitor Mage"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Enemy"", ""renown"": ""6"", ""starting_rage"": ""7"", ""starting_gnosis"": ""9"", ""starting_health"": ""5"", ""text_printed"": ""A mage has entered the area and will directly attack the character with the highest Gnosis for 3 rounds at the end of each Combat Phase. The mage can use any Gifts. Furthermore, the mage is not affected by anyone else's Gifts."", ""artist_name_printed"": ""Lawrence Snelly""}",Rage,Unlimited Edition,Progenitor Mage,Progenitor Mage
2b1ec368-a907-4b55-ab52-5509880608a4,item,"[""rage_unlimited-edition_pumpkin-man"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Pumpkin Man"", ""item_name"": ""Pumpkin Man"", ""name_printed"": ""Pumpkin Man"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Sept"", ""type_printed"": ""Enemy"", ""renown"": ""6"", ""starting_rage"": ""5"", ""starting_gnosis"": ""5"", ""starting_health"": ""5"", ""text_printed"": ""Characters attacking the Pumpklin Man can retreat only after all of their combat action cards have benn played. The Pumpkin Man can use any Theurge or Philodox Gifts."", ""artist_name_printed"": ""John Matson""}",Rage,Unlimited Edition,Pumpkin Man,Pumpkin Man
d6628a81-de58-41cb-8566-45b9c7ce3bac,item,"[""rage_unlimited-edition_samuel-haight"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Samuel Haight"", ""item_name"": ""Samuel Haight"", ""name_printed"": ""Samuel Haight"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Enemy"", ""renown"": ""9"", ""starting_rage"": ""8"", ""starting_gnosis"": ""8"", ""starting_health"": ""9"", ""text_printed"": ""Regenerates. Samuel Haight, the Skindancer, is in the area. Samuel Haight is considered to be in Homid form, and may use Gifts of any breed or auspice. Only 1 Samuel Haight can be played per game."", ""artist_name_printed"": ""Richard Thomas""}",Rage,Unlimited Edition,Samuel Haight,Samuel Haight
1ff257ce-49db-417a-9d80-efaaf0d6d203,item,"[""rage_unlimited-edition_silouette"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Silouette"", ""item_name"": ""Silouette"", ""name_printed"": ""Silouette"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Enemy"", ""renown"": ""5"", ""starting_rage"": ""5"", ""starting_gnosis"": ""2"", ""starting_health"": ""8"", ""text_printed"": ""Silhouette is a deadly assassin for Pentex. Attacks from Silhouette cannot be blocked, dodged or evaded. Silhouette attacks the character with the highest Renown for 2 combat rounds at the end of each Combat Phase. Only 1 Silhouette can be played per game."", ""artist_name_printed"": ""Lawrence Allen Williams""}",Rage,Unlimited Edition,Silouette,Silouette
d8cf2d36-3ad7-4495-8d2d-9a700341b92f,item,"[""rage_unlimited-edition_the-piper"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""The Piper"", ""item_name"": ""The Piper"", ""name_printed"": ""The Piper"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Enemy"", ""renown"": ""6"", ""starting_rage"": ""3"", ""starting_gnosis"": ""6"", ""starting_health"": ""4"", ""text_printed"": ""When the Piper is in play, all Garou act at -1 Rage and -1 Gnosis. Any Garou who has less than 1 Rage or Gnosis cannot act until the Piper is removed from play."", ""artist_name_printed"": ""Jason Felix, Lawrence Snelly""}",Rage,Unlimited Edition,The Piper,The Piper
3f7229d3-cb32-47cf-9649-3db3cdb99186,photo,"[""rage_unlimited-edition_uktena-wyrmfoe"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Uktena Wyrmfoe"", ""item_name"": ""Uktena Wyrmfoe"", ""name_printed"": ""Uktena Wyrmfoe"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Enemy"", ""renown"": ""0"", ""starting_rage"": ""6"", ""starting_gnosis"": ""5"", ""starting_health"": ""6"", ""text_printed"": ""A Bane spirit enters the Hunting Grounds. No Uktena can attack anything except the Bane spirit until it is killed."", ""artist_name_printed"": ""SCAR""}",Rage,Unlimited Edition,Uktena Wyrmfoe,Uktena Wyrmfoe
28a70ac4-bbf1-42e7-89b6-7a8d52e65913,item,"[""rage_unlimited-edition_.38-special"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": "".38 Special"", ""item_name"": "".38 Special"", ""name_printed"": "".38 Special"", ""release_date"": ""1995-07"", ""rarity"": ""Common"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""keywords"": ""Weapon"", ""text_printed"": ""Only usable in Homid form. Allows character to use Rage 3 Combat Actions."", ""artist_name_printed"": ""Ron States""}",Rage,Unlimited Edition,.38 Special,.38 Special
6c0a145f-d214-4e46-8333-f96c3f3cdb69,item,"[""rage_unlimited-edition_9mm-semi-auto-pistol"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""9mm Semi-Auto Pistol"", ""item_name"": ""9mm Semi-Auto Pistol"", ""name_printed"": ""9mm Semi-Auto Pistol"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""keywords"": ""Weapon"", ""text_printed"": ""Only usable in Homid form. Allows the character to use Rage 5 Combat Actions."", ""artist_name_printed"": ""Chris McDonough""}",Rage,Unlimited Edition,9mm Semi-Auto Pistol,9mm Semi-Auto Pistol
ca114f12-8165-4fb0-839a-3b65bf3f9600,item,"[""rage_unlimited-edition_bane-arrow"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Bane Arrow"", ""item_name"": ""Bane Arrow"", ""name_printed"": ""Bane Arrow"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 2"", ""keywords"": ""Fetish"", ""text_printed"": ""The Bane Arrow does 3 damage to any enemy with whom you are in combat. This does not count as a Combat Action and can be played in addition to any Combat Actions. Once used, place the Bane Arrow on the  enemy to record damage."", ""artist_name_printed"": ""Richard Thomas""}",Rage,Unlimited Edition,Bane Arrow,Bane Arrow
bbd4e3a9-0a9b-4abb-8d65-1f2c0f882bd7,item,"[""rage_unlimited-edition_bones-of-shakir-hind"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Bones of Shakir Hind"", ""item_name"": ""Bones of Shakir Hind"", ""name_printed"": ""Bones of Shakir Hind"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 6"", ""keywords"": ""Fetish"", ""text_printed"": ""The owner can command any 1 enemy in the Hunting Grounds to fight in her place. However, the owner gains no Renown for any kills made, and any character may attack the owner as if she were in the Hunting Grounds. Only 1 Bones of Shakir Hind can be played per game."", ""artist_name_printed"": ""Ken Meyer Jr.""}",Rage,Unlimited Edition,Bones of Shakir Hind,Bones of Shakir Hind
2ccfcf07-1514-46a6-b281-0b9573c3b18c,item,"[""rage_unlimited-edition_bottlecap-of-shakey-mac"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Bottlecap of Shakey Mac"", ""item_name"": ""Bottlecap of Shakey Mac"", ""name_printed"": ""Bottlecap of Shakey Mac"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 6"", ""keywords"": ""Fetish"", ""text_printed"": ""Once per turn, the owner can select 1 spirit in play and use it as an ally for the remainder of the turn. Only 1 Bottlecap of Shakey Mac can be played per game."", ""artist_name_printed"": ""John Matson""}",Rage,Unlimited Edition,Bottlecap of Shakey Mac,Bottlecap of Shakey Mac
28335945-ff79-476f-97ba-f4966d2dcf28,item,"[""rage_unlimited-edition_elder-stone"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Elder Stone"", ""item_name"": ""Elder Stone"", ""name_printed"": ""Elder Stone"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 3"", ""keywords"": ""Fetish"", ""text_printed"": ""The owner of this stone gains 3 additional votes during any moot. Alternatively, the owner may discard the stone during a moot for 10 additional votes. A character may not have more than one Elder Stone at a time."", ""artist_name_printed"": ""John Matson""}",Rage,Unlimited Edition,Elder Stone,Elder Stone
a0f84498-a74f-4657-9f8b-118391f14934,item,"[""rage_unlimited-edition_fang-dagger"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Fang Dagger"", ""item_name"": ""Fang Dagger"", ""name_printed"": ""Fang Dagger"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 5"", ""keywords"": ""Fetish"", ""text_printed"": ""The Fang Dagger allows its user to play 2 damage cards per round of combat."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,Unlimited Edition,Fang Dagger,Fang Dagger
35e7849a-9f82-4a25-991b-f7612ba7a637,item,"[""rage_unlimited-edition_fang-necklace-of-fenris"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Fang Necklace of Fenris"", ""item_name"": ""Fang Necklace of Fenris"", ""name_printed"": ""Fang Necklace of Fenris"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 4"", ""keywords"": ""Fetish"", ""text_printed"": ""The Garou can freely change forms. The owner gains 2 Rage. Only 1 Fang Necklace of Fenris can be played per game."", ""artist_name_printed"": ""Omaha Perez""}",Rage,Unlimited Edition,Fang Necklace of Fenris,Fang Necklace of Fenris
f393ebe7-f14b-41f7-bc08-6530c6f8551c,item,"[""rage_unlimited-edition_feather-of-the-phoenix"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Feather of the Phoenix"", ""item_name"": ""Feather of the Phoenix"", ""name_printed"": ""Feather of the Phoenix"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 4"", ""keywords"": ""Fetish"", ""text_printed"": ""Spirits cannot attack the owner of this fetish"", ""artist_name_printed"": ""Kathleen Ryan""}",Rage,Unlimited Edition,Feather of the Phoenix,Feather of the Phoenix
5d37c7e4-44ea-4cc9-b9e0-9d2671805b6e,item,"[""rage_unlimited-edition_flak-jacket"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Flak Jacket"", ""item_name"": ""Flak Jacket"", ""name_printed"": ""Flak Jacket"", ""release_date"": ""1995-07"", ""rarity"": ""Common"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""keywords"": ""Armor"", ""text_printed"": ""Only usable in Homid form The Flak Jacket stops any one attack of up to 4 damage. The owner chooses when the Flak Jacket is used. Discard the Flak Jacket if it is used or if the owner changes to Crinos form. A character cannot have more than 1 Flak Jacket at a time."", ""artist_name_printed"": ""John Bridges""}",Rage,Unlimited Edition,Flak Jacket,Flak Jacket
7c5c19fe-0e39-42cc-b86a-b76ac4e9460f,item,"[""rage_unlimited-edition_flower-of-aphrodite"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Flower of Aphrodite"", ""item_name"": ""Flower of Aphrodite"", ""name_printed"": ""Flower of Aphrodite"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 5"", ""keywords"": ""Fetish"", ""text_printed"": ""No one may challenge or attack the owner of this fetish. The Flower of Aphrodite is discarded the moment its owner attacks anything."", ""artist_name_printed"": ""Lawrence Snelly""}",Rage,Unlimited Edition,Flower of Aphrodite,Flower of Aphrodite
5882dc67-877e-48d2-9a7c-3be89265a8bc,item,"[""rage_unlimited-edition_grand-klaive"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Grand Klaive"", ""item_name"": ""Grand Klaive"", ""name_printed"": ""Grand Klaive"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 4"", ""keywords"": ""Fetish"", ""text_printed"": ""All damage done by the Grand Klaive is aggravated. When in Crinos form, the owner acts at +1 Rage. The owner of a Grand Klaive acts at -1 Gnosis."", ""artist_name_printed"": ""Kathleen Ryan""}",Rage,Unlimited Edition,Grand Klaive,Grand Klaive
d07f9b1f-ef2f-4ecb-bf5e-a5dad68a3a23,item,"[""rage_unlimited-edition_incarna-sigil"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Incarna Sigil"", ""item_name"": ""Incarna Sigil"", ""name_printed"": ""Incarna Sigil"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 6"", ""keywords"": ""Fetish"", ""text_printed"": ""The owner of this fetish can freely interact with anything in the Umbra. This includes using Gifts, attacking, or swapping equipment."", ""artist_name_printed"": ""Jeff Miracola""}",Rage,Unlimited Edition,Incarna Sigil,Incarna Sigil
81e40989-9685-4467-bda4-7b28f76814a0,item,"[""rage_unlimited-edition_klaive"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Klaive"", ""item_name"": ""Klaive"", ""name_printed"": ""Klaive"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 3"", ""keywords"": ""Fetish"", ""text_printed"": ""All damage done by the Klaive is aggravated. The owner of a Klaive acts at -1 Gnosis."", ""artist_name_printed"": ""Quinton Hoover""}",Rage,Unlimited Edition,Klaive,Klaive
9468dc7c-acd3-4b0c-8809-8b7ee4e08759,item,"[""rage_unlimited-edition_luna's-links"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Luna's Links"", ""item_name"": ""Luna's Links"", ""name_printed"": ""Luna's Links"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 2"", ""keywords"": ""Fetish"", ""text_printed"": ""This delicate necklace, forged from an unknown metal, allows the Garou to use Gifts from any auspice."", ""artist_name_printed"": ""Alex Shiekman, Lawrence Snelly""}",Rage,Unlimited Edition,Luna's Links,Luna's Links
3818bdba-e0f6-434f-84d7-b05de47a8f1b,item,"[""rage_unlimited-edition_mokole-hide"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Mokole Hide"", ""item_name"": ""Mokole Hide"", ""name_printed"": ""Mokole Hide"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 2"", ""keywords"": ""Fetish, Armor"", ""text_printed"": ""The owner of this fetish gains 2 Health."", ""artist_name_printed"": ""James Daly""}",Rage,Unlimited Edition,Mokole Hide,Mokole Hide
1cb1fbf4-66c5-4bf4-a28d-981e991f7867,item,"[""rage_unlimited-edition_moon-sign"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Moon Sign"", ""item_name"": ""Moon Sign"", ""name_printed"": ""Moon Sign"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 2"", ""keywords"": ""Fetish"", ""text_printed"": ""A character equipped with this fetish can force any 1 Garou to revert to her breed form. The Moon Sign is played in place of a combat card during a combat round. Discard the Moon Sign after use."", ""artist_name_printed"": ""Ron States""}",Rage,Unlimited Edition,Moon Sign,Moon Sign
ee35258c-596a-44b9-b60d-14603e45f49c,item,"[""rage_unlimited-edition_naturae-boon"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Naturae Boon"", ""item_name"": ""Naturae Boon"", ""name_printed"": ""Naturae Boon"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 2"", ""keywords"": ""Fetish"", ""text_printed"": ""Naturae Boon reduces the Gnosis cost of any Gifts the owner uses by 2."", ""artist_name_printed"": ""Ron States""}",Rage,Unlimited Edition,Naturae Boon,Naturae Boon
c8112c08-886f-4f37-ab0e-31c0b7e2e5f4,item,"[""rage_unlimited-edition_portable-computer"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Portable Computer"", ""item_name"": ""Portable Computer"", ""name_printed"": ""Portable Computer"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Glass Walker"", ""text_printed"": ""Can only be used by a Glass Walker. A portable computer gives its user +2 Gnosis. The owner can discard the computer at any time to look at an opponent's hand."", ""artist_name_printed"": ""Alex Shiekman, Lawrence Snelly""}",Rage,Unlimited Edition,Portable Computer,Portable Computer
ef286bca-4c3a-4935-8f8a-478d8f2fcc16,item,"[""rage_unlimited-edition_sands-of-sleep"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Sands of Sleep"", ""item_name"": ""Sands of Sleep"", ""name_printed"": ""Sands of Sleep"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Equipment"", ""requirements"": ""Gnosis 3"", ""keywords"": ""Fetish"", ""text_printed"": ""The owner can play this card on any opponent in combat, immediately removing the character from combat. A target affected by the Sands of Sleep cannot take any actions for 2 full turns. If attacked, the target immediately wakes up. Discard the Sands of Sleep upon use."", ""artist_name_printed"": ""Mike Danza""}",Rage,Unlimited Edition,Sands of Sleep,Sands of Sleep
